8690 26233
4563 1077 -117
646 7656 -514
1205 5210 -831
2552 6747 881
5513 8088 1000
7643 3229 -732
6805 6049 816
6065 8403 -977
8 7906 935
4847 3090 -581
7556 2350 752
7920 2515 330
8247 6618 -22
2455 3680 -675
1840 2535 -336
49 6595 -782
6357 4186 -621
6477 3746 31
1808 1804 -474
1595 4125 -891
7324 2 160
3312 1269 613
7505 8177 -989
3589 2209 -134
5636 4149 -995
2405 1976 158
1015 2355 775
3837 5406 -456
5635 7208 -840
471 7592 930
5893 7353 793
318 5857 -892
2742 4773 -622
2166 2971 -425
8065 781 82
3942 1781 -291
5729 3988 24
3895 2402 -55
5834 2928 307
3682 3085 -209
1194 2149 211
7915 6576 -235
5651 2572 316
740 7020 -958
4055 5142 -103
6380 8272 -867
3556 5066 744
1302 193 -93
1383 7474 -600
1188 5622 472
3635 2433 147
1518 6507 -309
2104 4231 -162
1154 987 -332
2652 7128 -28
5455 1810 567
6929 2835 325
7683 182 -513
3292 711 38
5356 1604 65
5482 101 -609
2566 1370 -298
5847 4042 387
611 8253 -543
6902 8150 495
1441 7051 -598
2224 4268 -567
7430 1342 -754
4474 6728 -189
7634 2090 -554
5363 7517 145
2299 8266 365
750 3928 -545
8030 3735 -748
4439 8432 -848
7102 6998 -395
3688 2720 619
6318 4811 -523
3459 444 -757
4144 6582 581
1864 366 582
1269 7665 -755
5366 327 561
1905 414 -448
8108 2495 156
7972 1937 117
5345 3335 -957
1702 6316 194
4456 4789 -107
7515 2542 462
5233 685 341
3887 3863 -378
1342 561 -354
2751 2673 507
5261 3360 995
3029 6714 503
7744 4248 77
3968 5277 -179
6336 706 179
3244 812 492
5951 2229 -81
3153 8564 777
6759 3265 -187
601 1699 -68
1581 3676 852
2872 3561 993
1781 6788 -350
3783 1064 611
5620 5560 -271
3983 4620 -690
5979 8070 -361
7206 1574 140
243 414 -957
7054 7453 362
3024 3796 529
4164 3628 229
5036 4311 82
6785 7452 709
8066 2928 347
5793 2382 847
506 523 -28
3904 4893 555
4939 6307 -990
5739 7935 133
1159 4014 -955
1713 3841 266
5616 8502 300
3121 2305 -95
3038 6524 70
6405 5646 218
6154 2845 -755
8184 151 -984
2761 1075 -100
1681 1534 926
6555 7896 -916
3974 3908 78
2323 477 3
4521 5422 -838
8049 8421 896
2267 3095 -55
4946 4315 -273
684 5494 -255
3488 2764 152
2316 7061 -993
4498 2951 -358
3785 1798 147
2442 8015 508
7567 1904 143
1563 424 -832
8458 1119 -740
1493 1440 554
3786 5412 -661
8166 50 -509
4476 7103 768
7939 5785 8
5398 2021 -699
779 8397 646
4396 3331 -156
5275 4384 -788
7571 3733 878
3895 1422 467
5003 8284 18
8506 727 99
2931 8383 727
4957 5318 -70
5597 6234 744
2002 2428 -40
4152 1492 661
2202 7115 303
1068 3 -561
4812 1745 365
6386 3720 941
5747 3348 128
2072 6390 -41
1763 1250 235
6472 4628 86
1933 7370 -50
7520 6987 -310
736 5080 -935
6742 5229 -529
693 1186 801
4877 8168 -279
4684 5733 249
4413 5704 -791
3250 73 -242
2201 7193 342
3257 3626 138
1395 7633 904
1386 6746 -687
7870 5338 -125
598 1985 -42
275 175 583
4097 1224 527
1446 1630 567
4510 3021 -231
844 8074 -719
2303 1285 -356
1658 4687 674
384 3334 -811
4553 940 -722
1361 5736 -591
6995 5465 -673
2585 8294 27
1080 7262 875
3378 4295 -520
2951 879 -38
7383 4637 -834
4542 3149 371
5684 3892 712
3961 944 615
2062 856 -797
5988 394 21
3983 6366 -897
4756 204 -243
1513 8453 -947
681 5056 -277
5475 5862 -102
3257 2211 -36
7615 8062 -522
3003 1145 936
422 8123 237
4646 632 616
410 933 -989
4575 3482 403
5213 3810 -456
5428 2358 -892
2657 7679 -677
5301 4524 -452
7987 3826 274
5132 8631 875
6937 830 548
67 8331 77
6583 2191 233
4590 7198 -329
2518 8596 -228
7965 8060 -465
416 2592 -469
3980 8679 -372
63 7648 985
1980 6348 59
7199 6577 -541
1789 4352 221
7123 7422 -733
7097 155 -605
5166 6681 -360
4485 4085 600
1332 6394 -861
361 814 -83
7283 256 466
5732 6612 -714
7081 7851 535
2215 703 541
8392 7440 -592
837 8407 -516
8190 2282 -567
7561 2256 719
1716 8368 951
2930 5263 -478
5334 480 -736
397 6581 -413
515 2254 351
5869 6168 -2
5827 988 -733
2022 1762 -541
1478 1740 375
6022 2942 -333
69 7631 -304
7978 8186 369
2530 2741 299
3633 278 260
2375 2115 518
1596 1147 344
2757 1172 199
920 5381 366
2312 6865 -447
1587 4090 145
1207 4900 349
707 1820 406
65 6159 876
6725 1273 -861
6787 5229 182
2148 8308 725
4966 2421 -305
1942 2245 278
64 6556 -676
6019 4948 -926
4744 5261 -578
7142 1921 10
3109 3631 552
7775 7921 597
6514 5248 985
5799 4449 830
6714 2322 -273
1957 2097 -298
5567 5690 -668
4006 7226 263
2606 4486 702
6147 611 883
2476 717 448
2432 4966 -182
8306 7733 -16
7920 6312 -203
522 6198 941
6081 2346 344
2587 2633 788
5297 3337 424
8586 8416 945
791 2405 583
2543 8556 -844
8414 1477 572
349 7905 715
4802 2739 -879
1969 5182 746
6102 7061 -414
3669 2833 -462
195 5529 -527
2674 669 -913
332 5326 941
7509 6640 846
1024 1702 -647
7115 1801 -426
3008 5056 -785
580 5386 -117
8254 7034 -246
6878 7100 -819
190 7516 -500
6554 4243 -502
6358 7299 128
5934 3537 749
5146 489 486
384 7217 835
8606 3620 552
778 3362 327
1555 3583 666
201 7674 393
8137 4095 275
8320 6821 -200
718 284 638
5760 8202 705
7456 2572 188
3129 258 973
1158 4551 562
1738 6506 753
432 4813 -116
8136 7986 590
7401 6601 356
8173 6106 583
1447 1787 -444
6028 5417 859
8462 7997 123
5675 8468 -32
2555 5005 665
3171 8377 -424
5423 4411 80
1949 6480 389
3935 450 89
7417 5173 859
5276 8548 -685
3055 6791 742
7557 7155 -704
1421 6597 232
4067 534 -611
8481 8475 -438
7525 4555 -966
4221 3053 476
5496 1432 -68
4050 668 579
3640 798 -998
3368 7258 -115
472 8157 -234
3106 367 331
4822 2896 859
5064 6772 -586
7010 1894 335
5199 1314 783
6575 6913 461
606 3998 -105
560 4849 -178
7974 7798 -822
3485 6781 779
2747 7191 -478
7730 5565 272
8056 5975 -429
6642 1703 -757
5454 7497 649
7081 8689 -492
3239 604 -677
6515 2883 -28
2396 2187 -325
1083 976 218
6119 1312 -634
1747 7738 -767
7853 6459 208
6749 794 876
6073 6447 644
1126 5034 483
8228 5729 -196
3901 1109 -506
4937 6136 -917
5486 7728 -574
6054 648 -799
5560 1068 635
3276 1047 109
425 6772 -616
2350 8494 520
2879 951 -653
6233 4190 661
3528 4351 -597
216 1898 989
7609 1054 197
1164 5726 -138
7677 5699 -555
5659 1957 447
5774 878 -541
5208 7372 -821
7082 6353 435
8650 8107 255
5152 8266 -578
2740 522 219
1518 4882 683
5305 6483 -58
7619 2757 -840
325 3047 -51
7092 7083 -930
4973 811 -752
5513 1418 131
7307 7862 -874
7317 4391 299
3320 3848 576
5395 3674 -508
5682 2729 122
7636 12 -604
283 8475 419
3991 5628 -705
2527 8209 -123
4816 5227 678
6102 661 -487
7402 7774 483
3751 1388 57
8427 3253 -164
3593 6437 -617
6115 4838 818
8652 1305 -805
5398 8557 -592
4037 78 -381
324 4319 495
8456 3565 -234
6527 964 -746
1927 1890 -416
4505 5640 -982
5193 5085 -620
275 7058 762
5640 7655 737
2122 1014 515
1260 8254 -722
6726 6562 988
4700 5301 -282
179 3 -113
1484 6571 -576
5483 2073 656
7973 3382 -21
8435 2718 -132
8217 3898 262
19 3262 189
4639 5293 -930
8613 2439 739
347 1335 -868
8184 1245 730
3514 516 433
3320 3073 -587
2384 3039 331
459 5887 -738
4669 7261 542
8030 6882 -55
5550 4043 -123
6875 1589 -757
8617 6626 529
787 5980 994
7175 624 -685
7330 3021 -670
1885 8487 617
3344 3557 -380
704 1664 -98
5180 6649 996
6696 5593 -903
2621 7496 -689
7963 5663 -814
6833 1671 596
7602 3074 477
5289 2174 718
4865 2651 -705
3041 1215 -30
510 2365 -413
8058 493 -253
404 6012 832
7871 1568 -532
1763 6654 -751
6915 5832 -881
4199 4793 684
1392 1530 743
429 5623 755
3002 4359 222
1000 7582 249
336 5410 372
8314 4359 -855
1329 6060 453
307 4151 109
5051 3879 976
5028 7329 534
1037 6962 -345
4292 1478 551
3986 6079 -283
282 922 -623
5618 521 599
5072 4840 177
8411 8487 -215
5408 2326 -355
1025 4850 918
2787 1109 -638
3319 4103 337
1624 7600 -983
8646 5530 477
4680 3742 -232
3705 2045 -235
1067 2190 -742
4658 5300 510
6439 458 627
8299 7985 -410
1480 3843 573
4376 760 316
1702 2257 526
3519 5186 -427
8174 124 39
2784 2537 -623
8260 3572 320
4063 1586 -381
8257 1164 247
8587 1703 725
6009 779 81
3111 3023 454
3269 2583 -157
6776 371 825
6663 2101 896
4396 3233 -311
561 1359 -510
2498 2545 -834
5882 1924 813
248 5054 900
2874 7033 -176
6353 4874 -847
126 6492 -410
7404 4216 -558
4212 8352 -181
7221 2973 -464
491 5689 392
213 1096 -849
7943 5638 -166
887 625 911
2995 5265 -28
3126 5044 314
4289 3056 -924
6627 7370 495
6987 3164 -162
3135 8517 528
8477 3484 -144
1435 651 -860
506 7574 -887
2189 8496 698
4794 7952 274
5734 4013 -372
21 2458 -488
5860 1947 117
1480 1487 -834
3245 7230 435
5425 7251 333
2720 5683 283
6014 4450 -759
2679 3783 884
2749 4872 -676
4452 1851 629
4499 7645 -279
4061 620 420
1960 5156 -630
7537 3593 117
805 6035 175
2399 1409 -326
1308 3822 512
1793 1420 -499
6049 8148 -377
3145 2096 -347
8198 2450 -967
4816 7395 -824
3363 233 -866
455 610 752
3194 2475 679
6273 6635 733
6199 2847 -519
2331 4909 949
5210 8358 -220
992 94 691
1839 355 -483
2560 4372 -766
5391 1026 275
1618 7098 -371
1263 3173 -869
6704 1349 -562
4518 4773 -898
2127 8675 896
6882 1610 -129
283 240 459
1446 7751 -796
6142 7871 626
3729 5626 -70
5518 540 -521
49 3309 -280
6234 6183 -867
8650 6486 -982
5871 3432 -128
2651 1950 597
2030 927 355
1171 6854 -797
6345 8001 926
6379 7439 -333
7291 4364 244
4962 6097 39
3352 485 26
5557 8430 -96
7431 1008 -201
1985 3249 -821
3428 8062 12
8552 8244 208
7887 3937 -901
3547 848 922
4497 1713 494
1825 4462 -248
4137 2975 337
4236 6782 766
453 1079 13
1219 1263 110
6836 6963 84
6045 1212 839
4339 942 386
8140 2999 -112
7000 5781 780
3379 3183 86
716 7086 -784
148 2506 490
5438 7834 -615
5890 133 415
476 7866 868
2740 6609 845
5539 5010 387
3889 1779 -493
581 5804 -515
1855 3794 -893
6014 6217 553
5858 6990 -578
3292 5865 284
2176 5278 -948
3078 2983 -990
6246 4454 426
8203 2622 -850
310 7493 -785
5672 1925 631
6004 3109 -69
6171 4642 -686
427 2683 -370
2608 1858 859
7303 6195 17
4690 7931 773
3896 7852 -19
1518 1577 -166
7302 1090 579
4690 5399 24
6658 7262 -438
5060 8325 758
553 4851 34
1575 1636 -234
4654 2285 -53
4586 5882 -392
396 3337 94
4769 1625 -247
3011 6262 553
1232 1099 195
1765 2317 934
436 8403 -444
5262 8304 24
5042 6866 -580
2143 1966 -282
3198 6263 -242
6974 4042 687
2025 4841 566
2692 7045 -883
7739 4245 909
7503 4167 986
2863 5560 352
4336 7166 -572
7328 4168 -345
5224 3850 -970
2577 4837 -317
4158 6716 545
4565 7356 481
3889 3332 102
1902 5184 -669
8556 8396 -423
5086 4596 -425
7825 8635 63
3509 7643 -948
1026 4435 953
4693 4922 256
6668 6601 -449
3122 4100 160
7075 5573 -669
1323 5015 581
3872 2578 404
423 3490 -734
603 243 1
6655 986 -52
2596 6997 -555
4672 3110 481
2502 6766 -814
3797 5618 952
7883 4497 575
5495 7959 -133
7133 5040 839
5501 4373 -727
5272 3010 116
4692 7260 788
4131 7862 -969
7811 4513 -936
4302 1201 -964
5283 5471 167
2849 6506 -587
213 6328 704
6495 2274 -66
2804 2984 690
7800 7468 -933
408 994 422
8634 862 -154
3989 954 -716
7200 1717 -402
5158 5932 617
4054 224 730
2186 4798 -415
8220 4761 772
6505 2361 567
2632 2609 136
2839 328 320
8460 3913 -986
1171 3103 -840
2654 5931 -320
3922 874 -313
1974 5189 450
219 1466 -795
2915 4151 726
6932 5818 92
5940 1635 -260
2568 4798 -836
1260 1577 61
5633 7946 -841
2553 8069 903
7307 4772 848
8281 3516 533
5149 6947 349
1033 1911 302
7198 2155 -125
5576 6177 -761
5772 7053 -331
4492 4168 -758
8542 6843 841
3349 2976 -87
6755 2820 653
6320 4706 201
526 3306 964
3447 7012 -39
1925 8139 -980
6208 2704 516
6254 5612 -388
6657 3509 -734
3722 7487 328
8281 8374 -462
3136 3561 -332
4950 3775 272
1848 612 835
645 5208 623
2698 4386 -196
5370 8650 630
7059 1517 393
8230 2158 -752
5800 5230 908
3444 4831 -75
241 2210 191
2295 3761 654
1396 3657 -831
101 7285 -895
5446 914 20
8597 1099 531
6892 1457 975
2906 7048 -795
6121 1339 625
3821 7997 84
4956 1318 521
4850 6158 952
3091 3232 147
6209 7492 79
8229 319 776
5327 3369 -106
2262 2463 703
8008 8685 970
7465 6038 614
168 1543 869
7209 3759 899
1781 110 239
5237 6713 -477
1369 3774 -189
1913 8270 -248
3934 7885 -15
5556 5124 639
3934 822 328
6224 7145 -974
1760 1015 -661
8530 5832 633
4878 3337 860
4267 5269 848
8 5015 -683
768 765 303
389 8482 486
3027 4523 -544
2956 2773 744
244 7714 867
5112 8644 -959
4533 1140 -53
2092 4969 132
2057 816 -973
331 5390 862
5400 748 -561
5333 1970 -587
5826 6567 -530
7718 966 -490
3683 7853 -789
3630 7294 -699
1828 2821 -855
3046 2530 -743
4935 7138 859
418 8323 -389
2859 8336 -106
1379 6941 263
8353 7315 787
4156 8490 -807
2583 8556 -796
3267 4073 -462
2440 3017 -974
794 4901 -51
6518 2855 -658
6553 5862 -453
5424 579 -9
7749 8169 559
8241 4643 68
1078 4888 -560
6652 1063 -685
3894 2900 -651
986 4438 -588
4781 3450 100
5223 3162 -590
8612 690 763
6562 3149 -429
6740 3487 364
1570 7691 -425
6803 250 -849
2805 3458 -994
5071 178 62
7080 1776 -659
4845 8479 -902
1868 6575 -360
6305 3205 -816
4477 5092 -696
53 1322 -99
6155 4615 -593
6270 4849 -508
441 6964 -405
8164 8568 562
996 5805 -161
524 5478 455
4225 1339 675
8574 7773 -359
4060 3247 -79
79 596 246
291 7695 150
4888 4030 927
2637 5363 -218
6068 7360 -268
6096 3766 684
3256 892 -259
5417 2727 -136
3152 2276 139
4538 4035 -907
4095 2098 774
4582 2697 -528
2851 7294 -111
8567 5904 -39
6965 7234 476
8443 2966 996
7766 3674 -185
8003 3759 613
3713 823 -935
463 4190 -349
541 2927 316
7124 6077 -528
2504 5402 -334
4955 6946 -17
7177 1691 308
5954 840 -296
5231 4077 -558
3359 2099 343
5497 6833 -862
230 3931 -423
8391 8052 36
7723 2230 843
2813 1185 -984
2118 4188 -359
6927 7864 -554
372 5123 832
4462 5778 -142
68 1337 -533
2491 7379 75
4335 280 -558
2975 6595 90
8327 2896 71
5933 587 522
4010 403 -268
6009 4715 -853
7932 5849 206
694 7718 -428
6749 3667 -567
8223 2449 540
6116 2894 129
8104 6347 668
3439 6385 -460
5065 7975 -353
1890 7483 754
5557 3903 46
7476 506 -211
6993 3733 -333
6719 460 557
3259 4266 -904
2696 7671 -743
6690 6023 -986
3352 5670 54
5426 8204 -784
7185 2064 475
1413 3907 645
7636 947 -133
6601 5473 48
2527 8406 612
4554 6108 -912
2178 4685 -968
8380 7919 -525
8132 4570 -846
1203 8059 -547
5050 4815 859
7087 4886 -131
3500 8161 -69
4994 4626 607
3664 1337 -334
7068 1023 443
1693 3998 592
1129 2760 820
6980 5591 698
5053 4411 -914
3006 3572 430
6472 6026 480
3332 4396 -784
3076 5450 -79
8225 3598 -43
3379 1105 -630
1829 1777 847
5022 5619 833
937 4459 260
3504 8176 -685
2753 149 406
5609 977 -264
4098 7120 -559
3080 3271 45
3103 4107 495
3603 5380 365
6872 5547 669
3114 37 988
699 8566 -364
4636 7225 -23
7873 3652 -641
3475 76 -828
6171 4062 861
6742 4953 -887
7775 1692 -304
2007 7339 -377
24 5901 412
8532 4612 -164
1224 6285 -205
2283 2785 -7
3370 1763 168
7562 8585 -275
2839 6768 -390
7248 3595 -433
2449 35 668
8099 3138 395
7381 303 498
1803 2565 -809
1452 6001 598
362 6897 480
3555 65 -398
5482 7458 -712
1645 317 -762
265 8632 -902
6839 4902 -307
6686 7878 560
7707 1407 -28
4684 4337 649
6237 5440 -412
7756 6697 -971
5711 5589 -447
7685 92 441
4795 7275 120
6660 6874 -308
6571 6905 -961
4418 7537 -165
2579 3589 -69
6411 4681 745
4795 2537 276
6293 3084 -600
7860 2136 -894
2274 7693 659
3607 2848 595
1994 3835 -393
5156 3419 978
8167 7519 226
3212 4088 349
4248 4189 783
8358 4272 655
4692 2431 693
2235 2992 126
3724 3582 -1000
6484 5039 763
3495 3690 201
6805 4420 294
4559 7053 -222
779 7376 -357
6891 3597 -587
4723 3882 350
8125 2516 931
6779 7103 657
4373 1927 -659
6190 8318 -133
7116 7083 -456
3977 6480 808
3949 7046 90
7526 3479 917
6525 5709 891
2595 8272 145
1762 2410 -634
3853 811 325
3863 8209 -385
2321 6137 -92
2134 4804 -674
3876 6750 259
4736 6060 955
2291 8325 538
7213 2225 -771
3224 1 -537
3240 1234 -147
1219 1580 596
2595 6384 799
5345 1062 -934
3622 3190 -82
749 4958 124
3578 3547 143
3511 2492 -458
5701 5188 -25
6863 6681 545
6097 4781 -542
7154 1931 922
7383 1633 993
2940 441 -596
6546 5874 384
3064 2097 -983
6593 8501 83
4622 1356 -628
2367 5119 791
1861 7776 963
2726 4952 -670
6560 394 897
1548 5330 610
3403 3866 -480
7561 8431 459
7506 981 4
1795 4458 641
7501 4027 -431
304 728 -106
2138 1911 720
3389 1469 -457
2112 8037 81
3760 3000 875
4173 3597 -333
3395 8437 -109
3381 3429 -404
6434 8259 136
1227 3845 -494
6939 887 -547
7903 4866 -373
3893 1264 628
3450 4162 -924
4093 8257 697
5923 377 -533
1267 289 -142
8493 4513 402
2111 1287 598
7861 5811 -795
3255 5803 -418
1057 6991 -83
5530 5371 1000
6346 584 -239
4709 1267 -736
1762 6514 237
8638 3826 -293
6377 212 -879
8621 2502 889
7857 4848 -814
2663 7174 -754
5815 7095 -331
1046 7070 428
7440 2364 -182
5754 3124 -69
840 2970 -548
1930 7967 555
5575 979 708
3368 1316 581
3586 4532 379
5679 1549 -177
3038 1374 -931
2098 5909 -354
60 5823 -667
4294 8164 -383
2604 8304 -552
5981 3787 844
1340 6937 -46
3268 3747 701
4339 8105 985
4190 248 -205
422 5787 -860
8608 790 436
7725 6745 -635
3646 5866 -711
5908 1696 -560
463 6761 609
1351 240 845
5058 732 -279
520 6240 672
3645 5689 -461
2969 1886 97
7757 7990 618
7272 4758 -644
6018 2164 693
5892 1980 285
4843 6058 -925
6420 3277 606
6668 6351 -801
2322 1373 -510
4569 3391 -523
7769 4060 706
7921 6844 -363
1267 6575 693
5561 1986 -606
4944 6953 704
1082 5178 805
5316 3097 527
3020 7984 -38
3135 1499 -603
7508 2967 393
8640 7699 973
3942 3297 607
1975 8656 864
7266 3502 -834
6504 4973 -348
7455 2312 -372
1016 5289 911
8182 3208 -929
7802 6803 217
4234 3660 -488
2097 6677 -447
7784 6585 -182
4444 907 223
807 3007 891
1169 3342 965
5165 7755 -288
7793 227 -899
740 6979 -295
304 5465 -864
1208 2231 -153
5131 987 -397
7924 6277 -763
8158 2756 371
3161 7690 -495
5988 2916 810
7103 7544 736
8483 6626 -975
2293 5518 -653
255 3988 -115
155 3632 -149
6024 7435 -69
5732 3935 -912
269 4461 -255
4838 1321 -151
5360 4539 752
2178 3487 313
6256 4039 606
2663 5674 -255
3177 2555 749
3926 8184 656
266 4888 581
5148 5217 958
4971 5372 -164
4979 5971 175
177 8381 698
3444 2740 308
3739 6502 -591
5712 3799 331
6742 758 -614
5258 7567 -692
5375 1820 -975
7887 3835 669
7130 6847 -297
2073 434 -527
3542 2493 -126
3986 3938 -886
8274 1711 742
8380 5492 478
3168 8214 -54
5284 3776 790
6009 7229 -539
3958 6934 925
6044 4301 158
2853 2466 -219
3282 190 224
4833 1537 -965
2748 1208 -156
1275 4528 -341
3787 5443 905
2001 5597 575
7064 8162 511
4895 5713 939
3888 5888 545
1349 5255 -465
1002 301 -876
3738 3953 -132
5397 3569 845
7931 7885 -227
8385 8080 -106
444 1426 -907
7427 6937 355
1752 1641 -422
4691 6923 96
1022 3958 -915
5596 1599 -329
5641 183 -382
3165 156 -118
1924 3083 700
4961 7763 583
7942 6427 -724
4398 8667 -299
2613 3891 513
910 1535 -750
5136 8461 -914
56 8237 958
4543 5639 -207
4101 4400 831
1635 7878 -420
638 2339 -527
1966 3216 201
6161 3992 589
3043 5442 735
574 4841 -331
4062 2172 908
8149 6567 -90
2020 5779 632
7801 7665 -587
1373 562 917
8486 4999 860
6959 4243 -279
8399 7463 32
980 7832 -923
8602 1979 -844
5108 8413 -132
2618 6220 -258
243 7743 -172
5542 5100 948
273 6013 -626
1334 5098 -77
3757 3914 855
8034 2019 548
7344 2299 -976
5934 4777 -470
3989 7918 -122
6847 2676 362
7429 3385 -766
7176 2094 17
7832 7694 -708
7384 6129 505
5686 7819 46
2166 6358 625
3097 1469 -389
5283 4236 -351
1489 176 461
61 2421 181
1132 4038 250
3220 433 -437
932 2570 11
8638 4063 791
3360 3726 -596
6891 4369 176
298 7765 867
8615 3341 -105
106 127 -612
6602 2479 -410
7977 5818 -163
2747 437 743
562 1813 766
5243 2053 840
362 6456 -836
5765 8275 -82
6478 182 182
1895 722 -484
1249 108 73
6712 6752 -818
2851 5123 230
1217 265 -497
6550 1013 -328
1009 8311 127
3884 5444 -215
6409 6568 158
6760 3190 -814
5988 930 991
8275 498 277
3165 8633 246
205 2636 662
2156 6799 142
4355 4904 -873
1350 7948 -557
7815 6507 -539
1033 207 -543
1772 252 -215
453 5244 942
6299 7611 -854
3248 8360 -954
1844 4327 -815
4772 4728 -529
893 1594 -379
4133 4803 887
5518 1916 755
4457 7312 -559
4530 2755 225
4703 8656 61
7893 6173 -619
3497 3101 -82
7781 8512 417
5935 795 -365
5126 4089 685
8532 6514 -347
552 3648 -998
2 2457 53
983 1557 -243
6593 3972 -541
4063 2727 756
6503 1539 348
2446 3779 195
8137 4196 267
5400 5807 496
7013 2899 619
6285 2203 -363
5745 3161 -643
2261 354 441
1712 3988 21
5506 1609 770
5947 7942 -641
1265 4142 -804
8689 4479 924
2324 6811 -248
796 6856 -947
5710 61 -75
3067 6837 441
4857 5971 501
4410 1556 -882
6870 7140 -865
6195 3468 429
5714 5619 -434
3048 3748 202
4031 5500 667
1887 5737 -201
6472 498 642
6707 2789 302
2140 7923 357
1991 4875 -985
2241 7605 -44
7132 4680 -485
5717 5941 -930
8146 3519 -606
223 4005 652
4321 6436 145
5033 4997 -328
6417 8167 -609
1132 5343 610
3912 4619 -395
3667 1955 10
7054 6275 -421
3954 5145 826
5633 8223 -327
2019 5650 964
3937 7259 -87
6930 5681 816
6386 2724 -523
3453 5806 -472
7268 1216 -355
4523 6411 578
131 5207 -157
5466 2681 650
2358 8525 343
3705 5676 70
5763 4168 -54
4127 1654 747
2245 2100 -756
6366 6688 -677
1056 8320 1000
7324 1955 -283
4157 1924 -961
7219 3886 -676
2348 4048 791
1354 8501 -664
3743 686 795
8659 1742 -856
4839 889 535
47 3358 977
7609 7306 -672
627 6698 -850
6388 7881 -42
4232 2720 834
7869 5566 373
3228 4115 415
472 8164 -994
955 722 -54
7377 2260 16
433 1273 628
726 7223 656
321 5974 -25
6615 1834 -888
4429 787 -648
5615 6782 558
8616 3629 -702
6185 2742 640
573 6863 627
4902 434 -973
1635 3478 376
3620 8032 859
130 922 792
8200 4363 -404
1417 7518 -30
3479 6503 -875
8131 4503 -104
3373 6372 -713
8663 6240 435
7238 2433 -606
819 2100 -232
6201 3282 113
2098 6425 -590
1900 434 -626
981 5823 838
5667 1235 -34
1570 948 628
8280 3001 919
3263 1972 69
1480 3423 -305
3822 3897 -71
6293 4921 53
3577 8367 -474
2899 3314 210
1368 3272 642
7651 5759 -190
4491 3192 358
5618 6067 -687
5819 6154 950
3881 2204 -9
1874 7512 314
6937 7900 887
103 1579 -161
4585 7449 -282
