18
967 1786
649 603 345
540 485 676
352 861 747
722 730 913
580 179 483
838 288 179
201 790 79
85 550 610
95 330 882
644 732 765
314 565 730
628 39 989
281 168 391
529 324 919
131 507 410
471 908 564
809 596 119
707 313 81
680 376 585
232 821 590
530 137 409
599 839 116
618 161 706
487 185 686
144 525 886
828 709 879
252 522 232
455 399 213
817 717 654
213 95 214
742 680 158
3 758 543
888 442 2
332 613 174
23 628 373
463 857 43
474 856 734
123 726 740
63 524 489
470 220 349
192 839 711
609 575 918
367 206 978
845 576 725
802 740 147
227 726 844
714 304 611
735 842 53
235 83 569
55 808 858
91 139 890
883 81 637
691 263 805
120 42 521
39 108 887
97 147 265
853 662 357
853 384 285
147 706 976
845 254 200
79 645 251
768 283 512
99 1 978
110 255 451
437 673 933
821 333 359
178 644 28
470 820 357
692 303 215
405 713 605
4 417 47
703 360 698
640 10 216
422 543 259
299 605 509
556 139 795
880 825 251
299 573 746
463 898 678
732 285 918
644 327 943
44 191 710
755 455 759
185 336 28
672 754 560
174 209 486
7 399 129
259 819 102
833 191 710
332 876 620
85 301 769
351 400 768
107 722 113
481 271 113
216 259 427
688 134 466
178 218 225
70 796 380
309 765 329
355 865 780
820 576 989
287 739 618
380 748 525
45 604 812
290 206 436
240 373 654
623 179 10
616 193 391
428 298 35
47 748 938
363 512 200
871 908 467
290 404 327
892 622 250
554 371 338
845 162 277
408 176 837
190 625 854
459 542 859
109 248 415
587 578 943
383 344 580
74 156 479
52 678 593
201 228 745
740 340 264
7 309 411
401 407 440
182 463 782
432 233 778
889 774 625
822 535 415
19 131 937
355 418 223
660 895 676
475 195 56
603 578 956
14 473 439
410 51 337
271 564 384
383 91 572
753 685 419
407 195 265
488 108 76
785 376 30
292 489 737
360 506 692
492 818 842
685 397 235
558 560 903
653 212 568
789 773 968
558 173 825
32 113 779
864 524 841
674 278 707
153 645 742
562 246 952
890 659 291
803 272 147
764 112 602
461 632 841
764 758 653
214 215 286
174 40 816
556 624 189
486 631 610
297 365 526
750 123 837
841 485 375
238 26 806
475 241 37
540 455 547
32 405 818
638 561 894
333 260 27
117 771 123
287 764 67
475 293 914
673 722 808
628 16 159
567 658 826
727 694 127
885 402 328
817 908 213
367 515 536
445 183 46
14 268 290
338 583 869
711 739 775
550 495 185
518 224 386
163 429 105
432 530 231
301 408 138
40 308 961
115 544 135
50 76 491
335 61 410
791 663 221
159 524 488
503 588 5
656 812 185
659 655 583
554 320 587
298 868 746
12 826 630
169 16 420
579 280 580
832 578 792
404 840 532
499 405 677
415 833 574
2 738 463
347 150 674
270 265 555
572 27 84
655 635 226
878 491 997
522 574 863
523 139 399
124 3 994
53 474 515
477 415 427
230 637 223
74 793 573
78 14 789
65 289 165
29 546 463
667 46 89
56 549 406
904 50 61
618 238 771
366 868 551
333 567 690
189 578 563
836 824 112
107 220 566
340 733 536
784 486 503
425 829 622
144 499 48
815 122 250
743 655 319
803 798 200
538 101 69
713 117 276
133 506 150
297 565 136
575 605 521
316 415 570
386 5 524
198 876 296
492 159 950
334 295 53
504 736 983
566 115 469
711 451 681
396 665 168
325 269 111
766 130 1
548 7 715
716 417 445
790 740 217
263 317 404
129 204 932
141 555 333
14 671 120
456 29 894
354 308 240
523 423 801
686 633 851
848 409 560
40 316 826
350 34 600
436 869 275
23 589 478
847 668 448
46 76 633
639 1 895
784 234 523
893 7 988
64 812 473
131 248 509
327 58 490
809 168 178
887 335 282
507 185 403
908 344 161
318 100 559
829 613 882
612 242 357
486 897 560
122 267 237
336 811 758
358 156 185
889 79 376
710 617 61
680 578 516
756 315 804
591 136 97
29 279 677
300 760 372
143 745 869
220 883 802
185 662 861
209 283 998
676 542 761
455 420 479
96 558 880
667 706 905
707 544 856
201 386 372
553 900 385
284 772 539
467 684 778
496 176 844
810 692 308
530 201 717
355 451 550
639 64 460
195 461 240
708 644 429
785 537 766
609 93 600
115 707 229
32 631 876
362 371 536
303 3 330
680 156 358
693 276 48
153 53 171
661 3 579
56 507 691
646 365 849
713 906 763
482 291 822
824 330 120
775 460 350
720 845 744
58 656 948
708 261 456
421 151 779
905 756 365
628 35 659
332 410 742
480 418 503
621 560 515
242 454 736
501 713 423
707 587 292
651 632 194
450 465 494
84 498 786
546 170 523
909 456 297
65 555 478
511 417 363
165 188 38
590 868 415
45 712 665
703 52 557
152 660 214
680 582 166
641 687 684
174 657 488
870 726 571
704 670 235
202 132 658
199 161 289
40 537 453
836 608 854
292 591 787
245 491 375
343 646 55
736 554 120
300 605 291
494 415 142
605 247 627
143 568 679
30 154 294
580 589 902
499 885 443
377 617 54
40 337 335
628 503 784
730 196 20
907 563 353
717 322 359
870 34 985
17 419 760
387 205 609
566 753 960
128 439 499
10 623 554
659 114 656
57 802 581
374 386 461
326 340 15
514 293 290
148 18 78
88 634 750
392 206 250
598 194 267
512 735 766
617 746 679
288 582 576
547 186 35
27 311 129
357 415 614
463 645 582
690 697 471
563 16 920
812 233 770
604 11 143
902 350 738
603 479 375
146 748 246
194 241 299
37 212 815
798 73 742
642 339 403
569 394 50
606 426 198
490 52 631
819 853 825
752 603 739
725 438 488
887 727 478
475 204 8
511 557 717
243 286 623
687 588 832
726 494 970
370 349 968
481 893 340
368 858 921
58 88 736
71 265 205
209 660 867
220 133 194
185 396 782
139 364 943
4 782 981
245 244 913
879 21 224
559 33 993
121 785 950
26 9 528
772 303 211
755 327 992
60 504 143
262 439 52
850 479 592
509 260 877
786 211 736
108 293 795
128 720 886
379 225 967
270 178 40
408 531 972
584 424 226
868 373 342
552 657 132
626 346 404
908 301 991
370 564 74
128 433 752
111 254 705
897 192 832
519 887 689
3 716 762
35 608 859
447 443 84
166 569 270
776 109 242
4 712 996
148 632 475
584 152 770
569 447 72
788 231 196
183 427 433
796 786 378
436 316 518
761 13 178
778 400 280
31 16 463
668 496 235
192 574 690
551 248 463
594 573 490
794 170 820
74 444 714
209 206 637
30 887 842
157 859 150
60 661 384
598 83 741
352 410 133
649 737 321
241 814 371
706 475 421
45 535 143
59 468 416
610 222 877
844 237 295
868 630 397
150 634 165
904 567 224
47 271 2
231 867 90
447 320 225
99 577 181
611 408 62
669 714 804
817 131 872
326 591 318
297 340 478
52 870 369
843 130 216
227 182 129
249 872 52
239 903 934
178 54 906
799 847 235
837 325 113
846 630 100
376 873 237
801 367 901
397 22 181
132 247 617
250 709 572
854 135 471
278 353 483
107 171 863
436 185 953
782 677 914
202 467 628
637 778 520
241 640 224
114 87 633
388 196 857
705 422 897
29 221 917
252 671 96
260 431 909
524 339 231
400 731 875
356 420 265
184 590 467
3 15 40
734 537 73
158 275 616
349 226 652
688 764 528
257 243 783
61 724 572
565 254 609
831 134 382
662 362 835
876 668 853
336 611 612
42 739 98
154 557 430
22 450 60
716 589 66
277 185 980
791 134 150
817 777 87
877 192 867
903 527 19
861 871 64
641 427 906
834 549 822
234 861 50
828 827 806
639 592 415
681 289 113
314 267 507
40 9 299
396 376 512
289 418 914
879 802 925
529 599 57
399 688 579
589 610 726
227 446 389
138 532 625
104 441 491
585 402 650
818 604 948
12 893 318
18 704 838
615 888 790
404 313 64
162 464 590
539 864 270
273 203 329
87 271 545
854 71 507
723 472 230
704 55 938
198 815 695
400 386 200
587 76 363
523 619 615
633 166 1
17 32 912
726 85 696
162 595 763
786 885 148
365 693 42
355 382 194
786 510 188
628 685 439
123 598 954
51 700 996
644 587 401
818 643 327
614 458 250
786 813 611
321 647 724
718 61 912
821 619 321
393 363 216
640 340 751
76 576 491
890 860 21
794 586 657
802 770 355
420 193 482
414 51 997
645 1 455
41 638 105
312 238 987
89 249 317
497 542 566
134 562 724
194 745 882
599 333 70
847 49 807
586 353 428
835 753 159
681 122 2
878 529 957
403 45 688
674 765 536
862 261 880
827 895 864
112 764 849
826 59 153
245 860 560
154 368 339
874 669 894
551 375 901
387 669 954
119 516 275
443 400 120
408 710 74
707 738 660
235 667 949
822 842 212
658 154 566
606 317 561
803 27 161
351 169 434
739 316 66
338 836 325
357 657 438
212 583 456
564 799 213
51 270 969
124 788 19
743 688 416
658 521 852
858 54 496
633 446 43
374 474 883
275 412 175
375 571 414
66 615 498
732 305 326
526 76 461
859 101 119
658 306 824
581 652 476
294 265 847
380 508 347
649 839 574
484 505 107
773 558 774
305 712 327
631 480 781
441 319 675
30 345 977
876 796 168
521 812 888
10 142 963
734 716 141
383 512 782
750 353 157
327 87 638
296 382 702
861 364 771
668 345 588
462 844 438
700 654 797
418 533 412
15 646 604
153 797 254
140 195 801
574 245 175
672 286 168
210 416 836
427 363 259
744 647 597
782 684 811
768 162 925
834 700 928
74 600 748
776 296 440
847 696 826
609 348 879
386 176 410
843 605 957
439 504 139
770 53 113
590 356 994
12 855 511
256 725 45
877 340 177
403 605 469
29 885 618
562 367 585
404 129 69
165 488 360
734 836 24
350 128 632
103 781 467
446 229 69
28 879 730
429 885 687
895 834 310
467 211 979
189 5 919
69 524 319
7 829 470
654 4 928
464 289 388
709 623 529
177 57 486
247 527 269
410 121 100
451 537 600
16 54 470
343 273 501
508 315 368
893 562 897
349 12 19
750 436 753
122 62 279
700 83 706
373 842 685
572 175 860
583 686 680
362 188 472
387 401 352
622 819 756
888 868 980
376 609 778
566 517 566
467 63 722
247 678 439
370 259 695
501 332 72
344 358 124
205 648 902
579 509 931
614 208 754
565 253 304
761 440 141
207 431 455
174 681 588
472 117 223
263 584 644
139 723 984
497 191 344
50 139 830
861 774 622
768 598 681
312 166 50
675 858 166
167 481 182
266 398 640
506 772 644
275 570 489
337 646 631
815 474 668
734 322 246
543 434 673
473 211 382
247 115 463
469 540 691
564 141 130
833 339 271
836 411 673
362 165 276
308 27 185
697 297 508
265 283 757
639 247 861
188 536 761
700 656 186
128 406 768
832 728 835
83 241 985
717 316 976
381 204 98
568 214 969
733 308 251
134 618 374
284 386 778
474 136 179
350 559 455
637 10 388
276 613 180
519 70 431
906 447 747
818 68 125
759 761 840
345 745 347
185 849 895
541 130 223
565 450 555
118 332 49
496 616 982
754 426 109
574 445 949
2 551 328
156 387 242
501 466 999
544 811 858
208 610 10
304 208 407
503 891 722
675 612 440
733 501 644
775 534 435
781 718 62
881 349 441
282 822 430
690 303 392
106 334 103
458 238 173
866 62 820
597 178 57
218 288 94
670 101 868
355 320 700
815 242 697
559 571 277
482 731 668
300 550 325
86 519 415
203 301 89
334 496 112
716 89 931
268 518 422
575 197 911
365 753 967
196 270 100
254 685 643
746 227 375
650 168 819
626 197 959
290 805 32
875 543 637
393 659 530
622 408 991
529 134 929
449 217 182
275 234 831
207 95 218
531 845 218
73 616 449
193 564 236
548 437 165
590 595 908
551 209 777
103 464 790
489 684 51
44 412 612
307 452 193
682 634 618
400 901 211
700 32 470
365 612 234
663 118 377
129 598 583
306 41 854
64 581 977
604 906 103
442 61 938
835 890 333
257 407 567
657 205 711
30 160 952
352 497 975
204 571 840
852 8 865
487 249 194
439 779 291
149 616 954
649 517 62
209 729 233
213 534 170
121 702 618
665 312 551
637 326 793
750 805 840
307 581 507
444 697 199
820 757 118
846 760 123
896 753 895
596 791 992
592 501 322
185 777 869
63 277 227
159 793 952
825 635 783
263 565 965
662 894 970
690 359 552
136 217 247
319 455 106
297 41 727
718 68 975
393 507 524
155 705 261
385 252 922
363 428 293
754 202 8
222 666 814
481 475 106
501 542 772
159 659 310
895 460 919
56 546 593
412 21 155
109 896 420
573 148 684
152 15 458
14 822 161
212 503 955
685 41 693
347 907 118
213 667 478
267 907 304
577 220 34
273 782 467
670 692 251
644 177 172
437 901 734
499 345 453
164 206 202
604 496 913
60 441 21
547 107 286
499 55 906
726 489 125
383 433 30
515 434 897
159 899 420
731 518 262
656 305 351
149 642 522
741 898 120
70 213 338
590 15 325
552 176 830
640 608 161
56 854 253
311 882 150
760 832 39
111 360 359
882 235 545
427 263 530
227 588 602
281 251 679
324 547 570
161 838 791
61 182 356
454 275 59
718 458 319
536 708 108
729 185 548
634 312 862
705 238 318
347 672 800
338 269 768
524 281 420
647 231 266
295 37 317
523 26 722
178 199 991
640 27 401
87 133 765
349 271 823
859 737 751
302 344 304
642 260 999
535 160 888
372 53 78
742 794 147
152 648 317
227 449 711
906 788 574
211 743 147
34 264 61
72 132 541
702 51 97
900 346 381
84 467 44
410 74 560
734 243 681
187 598 254
171 336 584
560 369 815
698 636 423
621 408 458
304 690 191
65 526 339
206 264 468
444 674 774
377 728 344
561 903 540
554 131 476
750 89 449
258 642 953
229 348 867
70 338 422
93 593 797
117 333 473
661 789 79
476 897 932
577 876 299
548 455 448
753 451 510
703 793 43
167 645 472
768 202 906
601 116 980
355 450 738
764 476 136
851 853 119
386 491 941
271 308 414
540 523 297
537 315 469
50 496 212
171 808 471
689 87 533
316 459 293
881 10 913
374 533 257
256 898 359
395 531 186
134 62 766
220 527 978
681 538 310
553 576 579
330 848 555
881 724 306
94 466 972
329 572 602
600 289 378
697 332 478
158 803 280
413 106 891
838 504 12
150 606 179
908 7 444
435 492 967
201 33 19
422 367 568
434 160 921
429 202 371
396 132 795
685 530 904
791 468 218
609 359 904
128 804 579
92 839 60
734 362 542
533 572 244
567 206 579
651 570 493
24 237 110
147 60 345
22 121 4
413 432 851
25 57 955
873 290 375
872 643 182
742 223 136
612 555 982
350 516 365
649 133 393
551 644 57
117 270 496
698 584 546
897 272 252
904 157 789
519 323 625
510 351 130
654 191 995
220 628 856
432 232 553
192 16 266
751 15 592
278 507 791
601 147 386
889 758 31
180 446 904
424 156 957
170 650 373
723 8 240
413 58 256
47 107 637
25 738 679
625 414 639
335 184 608
405 49 424
229 782 123
385 291 701
800 907 519
547 225 183
544 420 758
644 411 606
419 459 195
414 644 987
550 520 205
486 167 470
862 759 805
780 620 713
197 582 119
736 776 49
252 638 601
75 559 739
882 712 935
20 351 621
402 697 602
411 782 565
824 639 774
205 870 115
333 83 169
520 511 540
304 749 44
666 894 579
579 214 536
683 185 435
591 26 157
805 236 736
500 419 524
79 559 273
806 545 92
598 445 619
205 280 748
551 736 34
689 250 365
98 380 789
897 580 221
345 812 932
592 807 6
681 395 739
141 620 540
422 302 729
552 604 754
427 50 582
188 83 735
231 862 825
959 1926
324 108 983
172 520 68
947 909 325
607 330 422
194 959 854
581 716 90
825 767 48
72 537 920
683 377 590
917 349 305
611 861 276
529 317 160
155 722 333
381 813 551
447 529 574
893 404 910
729 528 176
841 322 247
83 14 923
606 737 586
569 77 272
226 231 772
312 639 439
779 145 464
24 723 540
876 457 743
822 4 989
446 103 569
655 244 745
957 233 144
73 763 751
942 539 988
447 598 247
301 113 68
181 635 79
66 601 660
365 479 56
83 566 3
614 217 851
899 616 2
323 646 62
737 481 447
