20
915 968
116 50 475
691 196 -110
153 376 961
227 825 -761
552 93 386
503 751 -648
220 240 369
616 229 -235
184 714 582
297 54 -103
123 132 629
443 245 -324
29 402 418
118 742 360
661 196 -470
532 501 623
284 310 203
281 60 -386
202 463 -426
235 92 921
583 90 384
757 498 937
243 655 -711
765 497 -335
306 785 109
380 117 -50
69 207 -518
336 287 130
570 623 691
790 628 925
440 131 478
548 819 876
627 314 593
202 133 848
314 376 648
194 666 31
332 420 486
659 783 -699
825 481 524
418 606 993
740 688 -634
430 146 147
389 801 825
357 569 909
272 781 704
566 719 793
589 133 480
726 776 753
673 401 90
596 156 854
484 409 157
598 535 660
179 717 -396
229 27 -506
180 397 -223
340 522 749
6 561 857
214 307 -199
48 459 -766
774 161 -883
132 412 268
539 185 998
203 341 -357
787 708 17
674 90 -577
408 299 455
476 26 273
823 574 105
92 6 -69
483 391 738
517 621 -758
764 207 -472
197 724 -444
242 620 -375
708 467 -791
324 618 -709
215 391 -867
174 360 610
422 120 849
588 71 -947
523 308 -46
329 621 -503
594 638 -644
699 405 -662
707 613 972
288 251 -709
587 178 490
129 171 634
524 606 -334
758 518 253
228 622 737
265 9 -234
701 814 47
599 133 349
61 223 624
563 784 244
224 602 -986
628 668 -174
799 360 595
364 316 -999
178 375 -619
17 397 -928
584 564 559
805 262 883
773 519 -7
422 629 -253
751 506 -294
562 235 -175
243 266 -380
506 376 705
117 189 288
256 736 -474
741 139 837
807 519 -804
817 746 -224
354 181 -886
626 76 342
148 338 964
697 329 -959
813 533 -362
459 652 -39
669 119 51
604 753 -394
248 55 -609
716 698 576
630 404 801
492 696 364
587 681 -334
816 332 -296
546 169 -257
299 523 640
231 595 -603
159 176 -590
105 665 -366
15 308 -638
693 761 308
488 48 -706
353 427 264
226 359 635
597 186 532
88 58 1
300 328 181
64 579 254
617 43 764
500 377 379
497 806 -286
501 649 603
422 802 -685
60 527 -263
259 665 -466
829 559 744
38 113 242
361 350 -788
153 86 718
57 422 -942
382 266 -555
654 34 -280
198 17 143
161 9 -242
741 177 -687
158 301 -876
514 821 -579
772 637 772
339 148 258
808 615 -421
2 511 852
296 259 347
619 246 430
651 83 -719
124 139 -5
233 516 -364
85 730 -214
298 536 225
148 748 -867
654 321 172
745 539 719
142 750 -698
28 225 -600
647 514 -724
17 95 -189
671 236 -629
250 634 -998
191 214 -851
109 748 966
155 757 505
104 588 49
319 149 -521
615 142 -243
219 301 885
496 451 -799
621 156 -830
99 419 -161
656 499 655
751 518 -883
556 208 -776
461 268 -335
516 149 -143
813 398 143
802 816 -305
305 162 335
84 7 -357
335 265 -767
722 454 696
610 604 -617
248 518 488
793 462 417
456 427 202
65 650 519
259 811 -601
742 432 412
353 228 -851
584 218 283
586 573 197
41 648 -204
481 558 -489
468 47 896
235 199 636
735 194 514
373 709 -879
673 92 -382
744 356 -353
288 60 -376
625 187 -723
386 680 -411
778 209 872
671 20 -676
531 663 233
701 681 406
305 383 300
489 610 205
329 553 -476
157 283 -524
708 22 -306
703 59 354
266 484 -221
823 356 -261
53 158 510
189 704 22
224 668 636
231 414 959
422 621 -346
27 78 -836
666 256 634
426 168 -752
260 542 320
374 435 88
87 712 526
466 276 -353
51 487 93
59 823 782
490 79 805
805 105 -604
536 455 903
233 191 -17
1 668 -582
378 275 -82
734 215 -490
603 815 -955
781 670 -809
738 450 869
595 44 262
726 814 345
367 164 624
203 248 -601
11 62 -744
741 292 337
248 154 -669
434 511 -417
470 124 -93
576 371 766
649 769 -975
510 537 -465
728 652 599
298 489 -858
592 385 279
230 751 -366
235 318 -933
5 256 34
5 427 -80
660 190 -924
459 579 -930
181 644 311
289 626 544
702 276 -543
741 724 -745
708 141 -913
798 400 -764
348 134 -971
594 372 -189
734 235 -411
388 90 -71
688 27 -485
167 668 885
576 778 109
721 573 -890
684 630 -77
360 580 -997
187 822 677
229 805 -972
365 321 -572
348 735 -653
595 317 -312
567 468 -91
117 685 701
445 65 998
3 498 187
753 811 844
189 494 -65
262 12 984
220 670 991
590 506 -227
75 341 10
383 152 -573
831 610 -720
599 734 578
71 690 123
637 711 502
457 21 703
474 44 -313
196 522 -671
261 61 -634
58 97 832
534 21 835
566 406 -48
120 748 -910
625 828 -847
826 296 106
203 719 822
540 191 972
812 472 -242
802 222 -469
795 670 -755
703 772 -208
421 523 -852
630 699 -868
706 27 -482
632 824 -394
474 19 -517
429 59 -553
55 503 425
121 255 293
37 629 -147
556 120 -661
597 176 687
453 781 -76
570 157 -767
280 585 -607
200 707 722
781 717 -940
583 39 229
816 217 976
287 551 506
154 504 -961
749 308 -434
794 394 648
688 454 263
805 301 -655
493 778 143
426 821 399
750 789 107
258 197 -438
412 169 -341
775 335 493
618 14 438
668 482 939
101 653 516
327 595 38
348 479 -405
365 139 -509
9 469 -165
67 215 -111
538 248 -866
676 39 675
626 562 870
688 745 313
387 35 -847
592 768 -398
823 82 127
40 777 -576
642 585 960
282 436 -657
527 208 -969
214 513 -773
45 366 -826
617 433 -447
660 274 -887
581 628 -252
742 82 -217
268 794 -4
549 732 410
550 709 -707
178 576 423
449 6 -444
686 695 239
406 325 668
786 418 -988
552 403 -441
525 48 -17
137 649 -773
345 759 788
71 328 289
476 290 -681
805 765 376
806 455 522
25 537 -158
651 666 -94
326 381 209
738 679 -346
613 92 -992
31 379 757
397 302 -129
311 289 389
489 62 -153
422 413 799
347 149 101
530 665 -260
423 755 690
91 268 -823
133 353 245
307 482 -281
462 338 796
483 622 -687
331 474 804
744 28 -33
114 705 743
535 182 -977
599 455 648
358 24 -357
416 332 -110
135 219 45
384 556 -310
217 515 -792
802 748 -700
292 718 74
270 295 -283
228 824 915
722 734 48
451 603 15
90 463 970
725 244 -879
801 408 -701
478 289 877
238 317 342
169 652 154
783 365 456
224 237 432
248 709 256
183 597 319
328 180 -420
466 206 450
399 795 729
691 607 -280
898 897
130 365 -848
495 432 20
363 596 425
536 633 0
808 561 -797
349 240 -552
608 187 -305
658 417 938
650 853 31
94 41 760
42 600 212
439 198 -723
860 736 -866
2 241 -49
202 881 45
555 349 245
477 447 -830
347 370 -870
165 391 697
152 478 243
790 692 -512
711 824 -186
62 831 -437
546 611 -288
332 604 -164
822 717 23
763 199 -837
481 873 757
796 4 450
116 356 930
306 51 24
453 853 -790
76 657 779
403 621 574
699 343 913
40 804 553
811 696 849
472 241 920
301 207 -921
425 876 186
17 395 15
748 349 480
720 241 358
748 94 -668
521 280 -615
58 87 134
44 825 151
211 516 -414
208 74 988
548 188 766
880 180 341
768 757 -368
45 879 94
76 401 759
540 880 -275
247 597 659
650 284 -939
793 328 384
707 31 277
262 374 799
14 693 -707
730 207 -374
673 441 8
67 393 -599
714 557 -530
120 368 158
285 734 -762
138 738 -1
598 291 -589
627 858 -653
810 668 614
774 39 23
856 634 -325
197 49 597
537 543 -132
857 98 30
113 230 -663
260 88 -249
90 695 -598
336 311 358
859 803 -961
264 800 -245
190 643 354
425 12 -648
493 380 -683
717 194 768
852 205 233
806 626 -993
350 31 785
744 390 -664
244 89 776
280 591 588
31 390 712
346 279 311
469 802 -879
817 761 994
432 643 119
279 248 -815
856 41 145
451 28 -119
628 614 434
620 580 541
698 857 689
764 583 -852
296 157 -8
632 388 -528
757 111 350
752 327 -274
424 61 -558
796 184 383
447 862 661
564 205 205
354 832 -352
847 117 811
66 877 -327
695 316 -670
579 456 -231
57 276 -295
329 489 479
701 798 813
194 408 399
25 806 433
96 505 -932
81 453 460
105 837 938
132 535 -108
489 890 421
531 556 -760
752 355 -833
33 466 -302
420 845 494
123 153 0
813 537 728
285 445 705
542 156 362
151 501 -823
466 677 -999
584 120 -424
102 735 402
376 154 -396
59 372 -528
406 871 774
354 106 197
422 708 -951
153 524 901
409 719 -302
799 793 -802
533 633 -605
896 750 -138
770 685 24
818 207 -1000
267 542 569
180 3 -190
700 46 -291
597 386 554
368 604 -128
124 130 500
238 543 -810
548 109 -391
623 309 -905
225 873 743
569 661 680
151 898 -614
269 396 -917
430 123 -824
13 430 -132
189 190 -424
94 246 -914
360 421 102
432 497 904
103 228 -41
153 428 509
727 566 464
808 811 188
267 91 -89
110 130 -158
361 730 -11
183 204 377
683 495 929
605 98 516
867 74 293
886 300 -191
44 377 267
268 52 956
687 495 -102
401 660 -671
842 732 -792
538 350 -968
273 132 -861
562 3 -930
828 41 579
459 790 336
848 116 -985
797 512 -719
259 867 164
466 50 -196
756 757 -43
178 396 -660
206 153 700
4 611 -363
539 712 669
140 868 355
408 246 -660
824 63 761
633 246 -576
476 700 524
195 312 -558
168 790 -819
685 605 -23
304 604 327
786 672 -90
537 452 -154
9 639 257
503 634 57
296 892 -298
511 889 -993
299 82 97
200 588 -7
178 732 160
286 393 -995
524 216 -330
316 277 -997
490 317 469
445 502 -914
583 661 -317
575 54 -231
553 360 563
877 188 -798
178 232 -994
154 391 -658
349 281 297
409 273 546
732 37 -670
803 582 -267
795 27 -873
86 843 -909
689 288 -192
765 7 -571
851 657 630
465 860 945
895 35 -135
167 141 190
92 216 823
565 685 827
401 641 686
302 158 -24
891 105 -331
259 126 -650
592 634 -477
371 333 178
302 719 -132
289 452 297
559 63 -619
186 826 634
873 264 993
362 219 58
606 513 -854
867 63 -193
575 412 680
700 504 860
394 431 -79
575 658 940
21 286 640
387 119 -872
126 789 -28
558 689 -670
266 106 220
202 621 -38
76 898 27
375 106 -470
638 652 -866
14 178 821
652 208 575
190 748 -363
90 135 -629
856 685 983
68 737 58
363 406 -849
555 881 415
769 100 97
834 803 -447
586 74 377
789 898 445
156 143 -174
26 834 -348
495 484 -66
450 279 699
324 317 -263
770 525 381
31 800 -167
369 683 -844
116 791 155
846 790 349
156 152 928
505 658 122
83 851 -944
470 508 -280
3 307 778
650 767 394
614 22 -398
90 478 -313
438 772 -38
851 801 -487
125 268 -799
196 39 922
223 83 378
385 164 -541
646 119 -408
96 823 37
614 687 -858
56 335 28
675 699 457
785 451 416
241 391 386
619 551 32
219 872 -373
465 402 898
786 154 -397
496 679 -544
862 544 -195
116 465 -329
681 283 815
861 343 844
862 303 -182
684 776 606
574 234 172
101 730 -805
89 482 -498
355 42 470
66 417 367
750 474 -657
829 890 -773
217 674 564
671 47 -878
448 181 466
883 861 961
340 279 685
844 487 850
360 675 758
688 303 -237
582 659 134
765 421 -660
772 256 -448
669 65 -715
780 897 -461
715 757 -135
49 156 219
617 81 85
261 91 -447
67 646 977
833 624 -482
697 300 546
81 873 -590
307 269 -434
11 408 397
121 204 865
332 225 -974
430 152 469
874 288 -97
608 60 -526
678 257 -411
632 836 428
115 51 -585
616 722 -459
70 58 -588
843 259 739
555 143 -430
562 704 222
546 496 -528
530 359 60
588 436 -868
898 747 -234
52 424 809
786 824 37
144 896 -864
849 34 -3
490 288 -385
27 401 751
322 181 -11
31 346 963
412 46 -861
772 599 325
441 697 71
155 510 -329
59 696 -319
337 99 -351
118 444 -659
283 706 63
159 337 -413
662 523 -626
268 531 114
308 833 -626
467 734 93
456 724 80
390 223 -435
73 664 19
703 45 -965
332 245 -245
272 81 -937
549 371 -367
493 164 -8
226 431 645
695 412 -660
318 420 404
290 156 393
22 17 -167
311 288 -237
789 127 684
480 499 -621
734 888 -442
606 252 -792
536 15 658
167 373 -972
185 44 -607
680 109 417
759 680 -657
639 588 193
641 710 875
413 82 296
594 159 -975
193 326 339
410 503 765
568 538 418
478 864 -358
585 296 947
186 152 -118
529 643 882
184 282 -731
374 214 154
733 186 876
180 407 -125
849 694 22
68 362 -842
886 9 219
413 839 -544
471 630 884
862 88 522
787 380 -669
892 582 -293
703 686 813
565 262 -210
741 472 779
432 175 69
848 829 -411
480 340 -541
732 632 -431
293 323 874
883 625 300
720 400 -903
729 715 -974
771 417 -25
298 756 773
199 742 705
57 304 882
775 744 331
445 510 405
801 464 780
562 262 273
482 300 149
284 151 74
113 137 -590
51 357 494
280 308 620
787 335 -544
869 501 -6
135 41 -643
664 677 -831
98 414 -763
558 620 923
500 588 -198
317 637 -888
242 333 830
445 434 -480
286 835 952
242 693 881
462 46 -391
276 344 690
54 743 -884
768 483 943
869 770 519
554 440 -532
837 753 -758
564 497 73
91 162 -34
872 336 -168
485 872 -608
325 440 372
470 799 330
758 826 -620
366 151 870
440 234 -416
390 401 125
420 164 238
294 445 -736
9 893 806
264 117 230
595 590 -720
85 89 73
642 340 314
544 359 -396
634 661 -509
791 641 64
325 172 -393
649 121 237
664 482 964
7 389 133
688 99 -333
734 773 -301
617 807 736
425 238 -622
290 748 -310
752 569 89
710 158 -924
379 397 -10
184 115 -834
854 845 247
466 578 -397
135 32 3
144 213 279
661 619 825
513 67 -190
525 662 -972
282 658 672
177 694 966
190 623 -227
410 286 -367
528 37 -280
154 275 -874
557 46 329
772 454 -127
132 327 -221
370 344 429
484 247 852
425 696 231
376 5 70
153 677 -71
322 14 -930
660 52 -367
11 748 -903
837 220 152
441 680 414
469 247 344
35 239 280
708 542 168
599 85 696
789 171 973
817 36 -450
700 632 -968
618 363 766
113 747 -568
785 75 -93
730 103 -722
8 671 369
358 265 -988
178 874 -393
223 616 782
188 371 -585
691 503 821
151 483 -902
55 101 -951
822 305 -634
591 813 45
494 355 -168
501 494 302
288 658 371
101 267 -885
608 58 86
451 257 -166
125 514 -579
277 399 -433
49 880 316
465 219 -334
677 484 137
675 168 17
231 119 -343
317 189 -823
581 654 251
104 472 918
233 323 135
564 585 -969
873 29 900
140 362 277
835 115 911
372 606 -155
529 195 -426
317 381 652
745 760 -56
31 311 465
443 206 728
600 698 181
87 180 -69
328 488 749
13 797 -514
476 547 27
155 290 426
631 327 286
242 199 -234
287 289 -110
148 547 -514
122 776 -542
581 857 880
871 778 -798
574 604 -752
509 89 -718
95 817 -500
571 797 617
361 620 -735
218 868 151
72 555 819
891 433 690
795 786 -666
429 728 -715
711 363 -940
784 610 -801
796 804 819
714 256 939
652 876 -11
403 396 1
720 304 -619
894 584 -490
324 884 -943
829 369 280
251 187 -787
782 672 -128
343 395 317
137 303 -645
284 270 -523
533 749 -752
295 195 -774
450 396 959
467 114 -666
418 666 -289
34 538 332
866 281 -581
850 432 432
777 293 -542
844 837 -579
621 623 307
421 411 274
274 63 74
728 167 135
423 640 386
382 474 719
799 46 -575
698 226 219
658 536 -73
258 774 -793
301 814 391
773 854 549
244 387 789
462 329 -640
53 664 323
340 507 899
764 97 -459
58 34 644
794 864 -48
300 384 -649
501 8 -51
242 307 758
597 582 -257
585 408 487
437 19 631
116 183 512
221 154 -259
87 674 -256
616 44 -380
67 341 762
42 293 83
116 352 259
208 731 -764
339 867 -427
385 716 -159
266 732 55
432 865 45
518 719 311
417 154 106
784 206 -54
738 869 -4
826 728 944
802 185 525
516 204 766
330 630 -792
652 868 -807
78 499 828
573 197 85
472 358 -116
402 863 138
648 610 -425
459 175 -920
791 39 -131
23 219 -674
295 808 470
530 558 -884
801 149 -203
528 451 872
786 815 16
847 316 295
216 210 959
99 486 -835
471 581 -455
274 342 -878
826 457 461
443 147 570
542 543 -802
752 675 884
683 415 -586
223 107 -36
344 233 144
380 629 -837
535 805 -795
214 706 62
16 558 -822
181 150 453
135 851 289
487 846 -207
328 294 -773
195 253 -413
117 437 -909
714 344 941
411 895 347
350 374 -385
850 368 807
123 570 29
373 856 -488
612 220 37
803 534 -705
191 453 -518
359 548 -352
582 278 -901
299 603 -848
830 346 49
156 618 605
153 553 64
319 202 272
744 568 -754
784 821 945
257 487 315
597 101 -509
651 819 -644
426 649 978
761 80 466
363 794 605
874 732 -705
243 755 -150
780 146 -81
555 109 843
890 665 -655
287 433 -1
424 798 -49
48 349 775
389 392 -188
143 800 282
39 728 364
847 346 552
378 67 860
90 521 -581
401 784 -552
330 526 -937
876 214 7
736 439 -51
342 644 839
45 599 191
679 54 592
761 399 -225
88 154 -517
251 447 -564
57 311 -961
327 800 -385
581 658 -834
641 323 -335
116 453 -215
634 661 956
437 693 -670
745 369 974
48 694 -277
689 350 -167
134 31 -528
828 68 -918
149 272 660
256 436 -53
390 185 910
889 634 187
768 63 -980
236 424 -627
665 739 164
72 738 604
220 551 -790
708 177 -557
319 421 -663
852 784 -817
788 569 405
160 80 982
368 662 117
107 300 658
832 819 871
149 12 865
525 451 729
230 52 -630
451 326 748
461 301 -214
615 62 -976
422 287 645
96 853 946
363 568 -731
561 866 -765
713 13 951
152 332 -886
346 749 101
79 313 651
585 437 -559
883 529 13
357 725 203
390 705 -803
501 645 101
556 849 623
334 843 850
672 789 152
249 745 41
98 849 599
421 791 -277
